,date,Malicious_IP,customers,mitigation
331,2025-09-29 23:18:01,1.3.144.28,Customer_41,mitigation_3245
332,2025-09-29 20:05:52,1.3.144.133,Customer_41,mitigation_3245
333,2025-09-29 20:00:46,1.3.145.90,Customer_41,mitigation_3245
334,2025-09-29 22:23:24,1.3.148.165,Customer_41,mitigation_3245
335,2025-09-29 22:49:03,1.3.154.248,Customer_41,mitigation_3245
336,2025-09-29 22:32:00,1.3.156.237,Customer_41,mitigation_3245
337,2025-09-29 21:33:42,1.3.165.230,Customer_41,mitigation_3245
338,2025-09-29 22:38:14,1.3.165.245,Customer_41,mitigation_3245
339,2025-09-29 20:32:05,1.3.170.88,Customer_41,mitigation_3245
340,2025-09-29 20:49:08,1.3.176.167,Customer_41,mitigation_3245
341,2025-09-29 23:33:03,1.3.179.175,Customer_41,mitigation_3245
342,2025-09-29 21:46:54,1.3.181.173,Customer_41,mitigation_3245
343,2025-09-29 21:56:38,1.3.182.68,Customer_41,mitigation_3245
344,2025-09-29 20:44:33,1.3.186.49,Customer_41,mitigation_3245
345,2025-09-29 22:53:39,1.3.196.52,Customer_41,mitigation_3245
346,2025-09-29 21:04:11,1.3.199.22,Customer_41,mitigation_3245
347,2025-09-29 21:40:28,1.3.203.162,Customer_41,mitigation_3245
348,2025-09-29 23:01:43,1.3.209.245,Customer_41,mitigation_3245
349,2025-09-29 22:55:05,1.3.213.9,Customer_41,mitigation_3245
350,2025-09-29 22:22:27,1.3.216.161,Customer_41,mitigation_3245
351,2025-09-29 21:13:54,1.3.217.242,Customer_41,mitigation_3245
352,2025-09-29 20:29:54,1.3.219.201,Customer_41,mitigation_3245
353,2025-09-29 18:07:26,1.3.229.225,Customer_41,mitigation_3245
354,2025-09-29 21:35:41,1.3.232.248,Customer_41,mitigation_3245
355,2025-09-29 21:44:30,1.3.233.30,Customer_41,mitigation_3245
356,2025-09-29 20:54:06,1.3.234.210,Customer_41,mitigation_3245
357,2025-09-29 20:47:08,1.3.236.205,Customer_41,mitigation_3245
358,2025-09-29 22:48:51,1.3.238.74,Customer_41,mitigation_3245
359,2025-09-29 22:27:36,1.3.238.209,Customer_41,mitigation_3245
360,2025-09-29 22:33:27,1.3.239.132,Customer_41,mitigation_3245
361,2025-09-29 19:57:15,1.3.240.1,Customer_41,mitigation_3245
362,2025-09-29 21:34:26,1.3.244.255,Customer_41,mitigation_3245
363,2025-09-29 23:21:31,1.3.247.187,Customer_41,mitigation_3245
364,2025-09-29 22:06:29,1.3.248.176,Customer_41,mitigation_3245
365,2025-09-29 20:53:55,1.3.254.199,Customer_41,mitigation_3245
366,2025-09-29 22:02:17,1.4.1.77,Customer_41,mitigation_3245
367,2025-09-29 21:35:33,1.4.2.18,Customer_41,mitigation_3245
368,2025-09-29 21:17:55,1.4.17.42,Customer_41,mitigation_3245
369,2025-09-29 21:33:53,1.4.17.71,Customer_41,mitigation_3245
370,2025-09-29 23:15:06,1.4.24.113,Customer_41,mitigation_3245
371,2025-09-29 21:19:14,1.4.24.146,Customer_41,mitigation_3245
372,2025-09-29 20:55:12,1.4.24.155,Customer_41,mitigation_3245
373,2025-09-29 20:18:54,1.4.26.91,Customer_41,mitigation_3245
374,2025-09-29 21:06:00,1.4.31.89,Customer_41,mitigation_3245
375,2025-09-29 23:56:41,1.4.35.21,Customer_41,mitigation_3245
376,2025-09-29 22:30:20,1.4.47.199,Customer_41,mitigation_3245
377,2025-09-29 22:18:58,1.4.59.50,Customer_41,mitigation_3245
378,2025-09-29 20:46:23,1.4.59.90,Customer_41,mitigation_3245
379,2025-09-29 21:44:19,1.4.61.82,Customer_41,mitigation_3245
380,2025-09-29 20:30:27,1.4.61.210,Customer_41,mitigation_3245
381,2025-09-29 22:42:48,1.4.62.56,Customer_41,mitigation_3245
382,2025-09-29 20:04:58,1.4.70.103,Customer_41,mitigation_3245
383,2025-09-29 23:09:45,1.4.85.199,Customer_41,mitigation_3245
384,2025-09-29 22:31:48,1.4.90.224,Customer_41,mitigation_3245
385,2025-09-29 22:21:54,1.4.93.75,Customer_41,mitigation_3245
386,2025-09-29 05:15:43,1.4.108.13,Customer_41,mitigation_3245
387,2025-09-29 23:07:00,1.4.108.195,Customer_41,mitigation_3245
388,2025-09-29 21:50:44,1.4.122.45,Customer_41,mitigation_3245
389,2025-09-29 20:08:14,1.4.126.33,Customer_41,mitigation_3245
390,2025-09-29 22:44:37,1.8.0.100,Customer_41,mitigation_3245
391,2025-09-29 22:23:21,1.8.1.35,Customer_41,mitigation_3245
392,2025-09-29 22:20:38,1.8.6.208,Customer_41,mitigation_3245
393,2025-09-29 20:13:34,1.8.13.222,Customer_41,mitigation_3245
394,2025-09-29 20:01:39,1.8.15.65,Customer_41,mitigation_3245
395,2025-09-29 20:57:25,1.8.22.12,Customer_41,mitigation_3245
396,2025-09-29 20:53:00,1.8.25.81,Customer_41,mitigation_3245
397,2025-09-29 23:18:11,1.8.25.226,Customer_41,mitigation_3245
398,2025-09-29 21:33:42,1.8.27.225,Customer_41,mitigation_3245
399,2025-09-29 18:11:40,1.8.33.52,Customer_41,mitigation_3245
400,2025-09-29 23:35:14,1.8.36.75,Customer_41,mitigation_3245
401,2025-09-29 20:51:09,1.8.38.167,Customer_41,mitigation_3245
402,2025-09-29 22:49:25,1.8.43.230,Customer_41,mitigation_3245
403,2025-09-29 23:44:13,1.8.44.191,Customer_41,mitigation_3245
404,2025-09-29 20:35:24,1.8.49.223,Customer_41,mitigation_3245
405,2025-09-29 22:57:50,1.8.52.9,Customer_41,mitigation_3245
406,2025-09-29 21:54:46,1.8.52.172,Customer_41,mitigation_3245
407,2025-09-29 23:05:10,1.8.55.144,Customer_41,mitigation_3245
408,2025-09-29 21:35:00,1.8.57.106,Customer_41,mitigation_3245
409,2025-09-29 21:10:36,1.8.58.140,Customer_41,mitigation_3245
410,2025-09-29 21:30:23,1.8.74.79,Customer_41,mitigation_3245
411,2025-09-29 21:17:44,1.8.77.124,Customer_41,mitigation_3245
412,2025-09-29 23:27:21,1.8.82.236,Customer_41,mitigation_3245
413,2025-09-29 23:40:00,1.8.86.255,Customer_41,mitigation_3245
414,2025-09-29 22:24:17,1.8.89.211,Customer_41,mitigation_3245
415,2025-09-29 23:51:46,1.8.95.95,Customer_41,mitigation_3245
416,2025-09-29 22:52:42,1.8.100.113,Customer_41,mitigation_3245
417,2025-09-29 20:41:15,1.8.101.55,Customer_41,mitigation_3245
418,2025-09-29 23:04:26,1.8.103.185,Customer_41,mitigation_3245
419,2025-09-29 23:38:43,1.8.105.220,Customer_41,mitigation_3245
420,2025-09-29 02:35:51,1.8.105.221,Customer_41,mitigation_3245
421,2025-09-29 21:56:58,1.8.113.149,Customer_41,mitigation_3245
422,2025-09-29 20:58:29,1.8.117.174,Customer_41,mitigation_3245
423,2025-09-29 21:21:57,1.8.118.254,Customer_41,mitigation_3245
424,2025-09-29 20:48:15,1.8.125.154,Customer_41,mitigation_3245
425,2025-09-29 22:00:50,1.8.128.231,Customer_41,mitigation_3245
426,2025-09-29 21:02:09,1.8.130.211,Customer_41,mitigation_3245
427,2025-09-29 22:48:52,1.8.133.23,Customer_41,mitigation_3245
428,2025-09-29 19:57:26,1.8.138.70,Customer_41,mitigation_3245
429,2025-09-29 22:16:46,1.8.141.114,Customer_41,mitigation_3245
430,2025-09-29 22:13:16,1.8.146.29,Customer_41,mitigation_3245
431,2025-09-29 22:58:34,1.8.149.118,Customer_41,mitigation_3245
432,2025-09-29 23:30:07,1.8.155.65,Customer_41,mitigation_3245
433,2025-09-29 21:39:33,1.8.158.61,Customer_41,mitigation_3245
434,2025-09-29 22:36:34,1.8.159.158,Customer_41,mitigation_3245
435,2025-09-29 22:16:36,1.8.164.202,Customer_41,mitigation_3245
436,2025-09-29 22:17:41,1.8.173.144,Customer_41,mitigation_3245
437,2025-09-29 22:40:36,1.8.176.167,Customer_41,mitigation_3245
438,2025-09-29 23:49:44,1.8.178.8,Customer_41,mitigation_3245
439,2025-09-29 21:00:08,1.8.178.56,Customer_41,mitigation_3245
440,2025-09-29 22:16:46,1.8.181.195,Customer_41,mitigation_3245
441,2025-09-29 23:30:39,1.8.184.175,Customer_41,mitigation_3245
442,2025-09-29 13:04:12,1.8.187.19,Customer_41,mitigation_3245
443,2025-09-29 22:53:05,1.8.189.85,Customer_41,mitigation_3245
444,2025-09-29 21:45:04,1.8.190.72,Customer_41,mitigation_3245
445,2025-09-29 23:15:06,1.8.200.99,Customer_41,mitigation_3245
446,2025-09-29 23:28:16,1.8.200.223,Customer_41,mitigation_3245
447,2025-09-29 22:42:50,1.8.206.237,Customer_41,mitigation_3245
448,2025-09-29 23:44:35,1.8.210.76,Customer_41,mitigation_3245
449,2025-09-29 16:50:04,1.8.211.88,Customer_41,mitigation_3245
450,2025-09-29 19:54:52,1.8.218.104,Customer_41,mitigation_3245
451,2025-09-29 22:11:17,1.8.223.8,Customer_41,mitigation_3245
452,2025-09-29 22:54:44,1.8.223.253,Customer_41,mitigation_3245
453,2025-09-29 23:17:06,1.8.228.243,Customer_41,mitigation_3245
454,2025-09-29 20:05:52,1.8.240.162,Customer_41,mitigation_3245
455,2025-09-29 21:33:53,1.8.245.58,Customer_41,mitigation_3245
456,2025-09-29 22:01:34,1.8.249.164,Customer_41,mitigation_3245
457,2025-09-29 23:35:36,1.10.0.207,Customer_41,mitigation_3245
458,2025-09-29 23:02:25,1.10.6.190,Customer_41,mitigation_3245
459,2025-09-29 21:05:38,1.10.7.205,Customer_41,mitigation_3245
460,2025-09-29 05:33:51,1.10.7.249,Customer_41,mitigation_3245
461,2025-09-29 21:24:10,1.10.11.92,Customer_41,mitigation_3245
462,2025-09-29 22:49:58,1.10.14.12,Customer_41,mitigation_3245
463,2025-09-29 22:29:48,1.10.16.17,Customer_41,mitigation_3245
464,2025-09-29 23:12:51,1.10.18.238,Customer_41,mitigation_3245
465,2025-09-29 20:35:55,1.10.32.227,Customer_41,mitigation_3245
466,2025-09-29 22:37:52,1.10.36.95,Customer_41,mitigation_3245
467,2025-09-29 22:19:09,1.10.39.124,Customer_41,mitigation_3245
468,2025-09-29 20:47:52,1.10.47.160,Customer_41,mitigation_3245
469,2025-09-29 21:29:06,1.10.48.121,Customer_41,mitigation_3245
470,2025-09-29 20:37:24,1.10.50.94,Customer_41,mitigation_3245
471,2025-09-29 20:25:19,1.10.64.141,Customer_41,mitigation_3245
472,2025-09-29 22:25:01,1.10.75.134,Customer_41,mitigation_3245
473,2025-09-29 23:36:31,1.10.75.202,Customer_41,mitigation_3245
474,2025-09-29 22:50:31,1.10.78.201,Customer_41,mitigation_3245
475,2025-09-29 21:35:00,1.10.82.136,Customer_41,mitigation_3245
476,2025-09-29 21:57:09,1.10.82.149,Customer_41,mitigation_3245
477,2025-09-29 21:37:21,1.10.89.77,Customer_41,mitigation_3245
478,2025-09-29 22:14:23,1.10.94.235,Customer_41,mitigation_3245
479,2025-09-29 20:55:56,1.10.97.118,Customer_41,mitigation_3245
480,2025-09-29 23:24:58,1.10.102.232,Customer_41,mitigation_3245
481,2025-09-29 20:15:58,1.10.112.205,Customer_41,mitigation_3245
482,2025-09-29 22:16:03,1.10.115.113,Customer_41,mitigation_3245
483,2025-09-29 22:17:19,1.10.115.235,Customer_41,mitigation_3245
484,2025-09-29 21:56:48,1.10.116.44,Customer_41,mitigation_3245
485,2025-09-29 21:20:41,1.10.116.138,Customer_41,mitigation_3245
486,2025-09-29 23:33:24,1.10.118.71,Customer_41,mitigation_3245
487,2025-09-29 21:19:45,1.10.123.200,Customer_41,mitigation_3245
488,2025-09-29 20:45:38,1.10.124.94,Customer_41,mitigation_3245
489,2025-09-29 21:01:25,1.11.1.195,Customer_41,mitigation_3245
490,2025-09-29 22:15:51,1.11.4.109,Customer_41,mitigation_3245
491,2025-09-29 23:37:38,1.11.5.109,Customer_41,mitigation_3245
492,2025-09-29 22:34:23,1.11.11.254,Customer_41,mitigation_3245
493,2025-09-29 22:12:54,1.11.16.50,Customer_41,mitigation_3245
494,2025-09-29 22:03:11,1.11.17.45,Customer_41,mitigation_3245
495,2025-09-29 23:11:24,1.11.19.111,Customer_41,mitigation_3245
496,2025-09-29 23:00:59,1.11.31.2,Customer_41,mitigation_3245
497,2025-09-29 20:03:52,1.11.31.193,Customer_41,mitigation_3245
498,2025-09-29 21:28:57,1.11.32.109,Customer_41,mitigation_3245
499,2025-09-29 21:34:47,1.11.36.178,Customer_41,mitigation_3245
500,2025-09-29 20:59:13,1.11.36.249,Customer_41,mitigation_3245
501,2025-09-29 23:39:38,1.11.38.129,Customer_41,mitigation_3245
502,2025-09-29 20:08:05,1.11.39.31,Customer_41,mitigation_3245
503,2025-09-29 22:03:47,1.11.48.139,Customer_41,mitigation_3245
504,2025-09-29 21:44:29,1.11.51.242,Customer_41,mitigation_3245
505,2025-09-29 22:10:44,1.11.57.230,Customer_41,mitigation_3245
506,2025-09-29 21:04:33,1.11.69.25,Customer_41,mitigation_3245
507,2025-09-29 21:06:22,1.11.76.112,Customer_41,mitigation_3245
508,2025-09-29 22:15:51,1.11.86.175,Customer_41,mitigation_3245
509,2025-09-29 22:51:36,1.11.92.81,Customer_41,mitigation_3245
510,2025-09-29 22:21:55,1.11.95.143,Customer_41,mitigation_3245
511,2025-09-29 23:07:45,1.11.100.54,Customer_41,mitigation_3245
512,2025-09-29 21:14:04,1.11.106.113,Customer_41,mitigation_3245
513,2025-09-29 20:37:35,1.11.107.84,Customer_41,mitigation_3245
514,2025-09-29 22:01:11,1.11.108.174,Customer_41,mitigation_3245
515,2025-09-29 20:21:38,1.11.117.11,Customer_41,mitigation_3245
516,2025-09-29 22:32:33,1.11.119.66,Customer_41,mitigation_3245
517,2025-09-29 21:33:19,1.11.128.3,Customer_41,mitigation_3245
518,2025-09-29 23:48:52,1.11.137.14,Customer_41,mitigation_3245
519,2025-09-29 21:03:59,1.11.137.114,Customer_41,mitigation_3245
520,2025-09-29 22:27:35,1.11.144.234,Customer_41,mitigation_3245
521,2025-09-29 22:10:32,1.11.146.20,Customer_41,mitigation_3245
522,2025-09-29 23:38:44,1.11.146.58,Customer_41,mitigation_3245
523,2025-09-29 22:31:26,1.11.152.66,Customer_41,mitigation_3245
524,2025-09-29 23:46:25,1.11.154.141,Customer_41,mitigation_3245
525,2025-09-29 22:46:39,1.11.155.78,Customer_41,mitigation_3245
526,2025-09-29 22:56:22,1.11.159.89,Customer_41,mitigation_3245
527,2025-09-29 20:15:47,1.11.162.180,Customer_41,mitigation_3245
528,2025-09-29 21:50:44,1.11.170.166,Customer_41,mitigation_3245
529,2025-09-29 23:35:04,1.11.173.27,Customer_41,mitigation_3245
530,2025-09-29 21:09:08,1.11.176.56,Customer_41,mitigation_3245
531,2025-09-29 22:52:32,1.11.196.246,Customer_41,mitigation_3245
532,2025-09-29 20:24:23,1.11.197.55,Customer_41,mitigation_3245
533,2025-09-29 22:14:13,1.11.198.148,Customer_41,mitigation_3245
534,2025-09-29 20:15:24,1.11.200.34,Customer_41,mitigation_3245
535,2025-09-29 22:26:40,1.11.202.106,Customer_41,mitigation_3245
536,2025-09-29 20:08:48,1.11.207.166,Customer_41,mitigation_3245
537,2025-09-29 22:57:17,1.11.208.219,Customer_41,mitigation_3245
538,2025-09-29 23:29:33,1.11.208.248,Customer_41,mitigation_3245
539,2025-09-29 22:51:26,1.11.210.113,Customer_41,mitigation_3245
540,2025-09-29 20:48:02,1.11.212.4,Customer_41,mitigation_3245
541,2025-09-29 22:14:14,1.11.214.50,Customer_41,mitigation_3245
542,2025-09-29 05:11:29,1.11.220.68,Customer_41,mitigation_3245
543,2025-09-29 23:26:16,1.11.220.84,Customer_41,mitigation_3245
544,2025-09-29 23:23:42,1.11.228.143,Customer_41,mitigation_3245
545,2025-09-29 20:46:46,1.11.232.42,Customer_41,mitigation_3245
546,2025-09-29 21:04:00,1.11.233.236,Customer_41,mitigation_3245
547,2025-09-29 22:15:51,1.11.233.248,Customer_41,mitigation_3245
548,2025-09-29 21:49:05,1.11.234.7,Customer_41,mitigation_3245
549,2025-09-29 22:06:20,1.11.235.61,Customer_41,mitigation_3245
550,2025-09-29 21:00:30,1.11.236.127,Customer_41,mitigation_3245
551,2025-09-29 23:41:52,1.11.236.180,Customer_41,mitigation_3245
552,2025-09-29 22:58:01,1.11.238.52,Customer_41,mitigation_3245
553,2025-09-29 21:29:50,1.11.249.204,Customer_41,mitigation_3245
554,2025-09-29 22:41:53,1.11.250.198,Customer_41,mitigation_3245
555,2025-09-29 23:44:24,1.11.252.247,Customer_41,mitigation_3245
556,2025-09-29 21:49:17,1.11.253.64,Customer_41,mitigation_3245
557,2025-09-29 20:11:01,1.11.253.82,Customer_41,mitigation_3245
558,2025-09-29 23:57:14,1.11.255.231,Customer_41,mitigation_3245
559,2025-09-29 21:45:25,1.12.8.213,Customer_41,mitigation_3245
560,2025-09-29 21:12:07,1.12.11.200,Customer_41,mitigation_3245
561,2025-09-29 22:01:11,1.12.13.79,Customer_41,mitigation_3245
562,2025-09-29 20:13:01,1.12.13.172,Customer_41,mitigation_3245
563,2025-09-29 20:50:16,1.12.18.105,Customer_41,mitigation_3245
564,2025-09-29 20:09:32,1.12.18.211,Customer_41,mitigation_3245
565,2025-09-29 22:55:29,1.12.23.255,Customer_41,mitigation_3245
566,2025-09-29 22:37:07,1.12.24.131,Customer_41,mitigation_3245
567,2025-09-29 21:02:43,1.12.32.84,Customer_41,mitigation_3245
568,2025-09-29 21:36:37,1.12.35.63,Customer_41,mitigation_3245
569,2025-09-29 23:05:10,1.12.36.43,Customer_41,mitigation_3245
570,2025-09-29 20:24:12,1.12.36.189,Customer_41,mitigation_3245
571,2025-09-29 21:10:46,1.12.41.132,Customer_41,mitigation_3245
572,2025-09-29 20:51:20,1.12.56.78,Customer_41,mitigation_3245
573,2025-09-29 20:50:25,1.12.61.151,Customer_41,mitigation_3245
574,2025-09-29 22:18:37,1.12.62.151,Customer_41,mitigation_3245
575,2025-09-29 23:46:25,1.12.69.129,Customer_41,mitigation_3245
576,2025-09-29 21:45:58,1.12.74.90,Customer_41,mitigation_3245
577,2025-09-29 23:14:44,1.12.77.162,Customer_41,mitigation_3245
578,2025-09-29 23:53:03,1.12.79.128,Customer_41,mitigation_3245
579,2025-09-29 23:35:04,1.12.80.43,Customer_41,mitigation_3245
580,2025-09-29 22:14:55,1.12.81.131,Customer_41,mitigation_3245
581,2025-09-29 22:14:33,1.12.93.70,Customer_41,mitigation_3245
582,2025-09-29 22:06:52,1.12.93.81,Customer_41,mitigation_3245
583,2025-09-29 23:25:42,1.12.95.39,Customer_41,mitigation_3245
584,2025-09-29 20:37:13,1.12.96.187,Customer_41,mitigation_3245
585,2025-09-29 20:45:50,1.12.97.72,Customer_41,mitigation_3245
586,2025-09-29 20:47:51,1.12.97.222,Customer_41,mitigation_3245
587,2025-09-29 20:39:37,1.12.98.240,Customer_41,mitigation_3245
588,2025-09-29 22:11:38,1.12.106.93,Customer_41,mitigation_3245
589,2025-09-29 23:57:15,1.12.115.229,Customer_41,mitigation_3245
590,2025-09-29 21:40:07,1.12.116.74,Customer_41,mitigation_3245
591,2025-09-29 23:35:58,1.12.116.123,Customer_41,mitigation_3245
592,2025-09-29 20:46:01,1.12.116.136,Customer_41,mitigation_3245
593,2025-09-29 22:56:55,1.12.117.66,Customer_41,mitigation_3245
594,2025-09-29 23:12:41,1.12.118.213,Customer_41,mitigation_3245
595,2025-09-29 21:15:22,1.12.124.76,Customer_41,mitigation_3245
596,2025-09-29 21:53:39,1.12.127.46,Customer_41,mitigation_3245
597,2025-09-29 21:57:31,1.12.130.147,Customer_41,mitigation_3245
598,2025-09-29 21:39:56,1.12.141.54,Customer_41,mitigation_3245
599,2025-09-29 23:29:01,1.12.144.92,Customer_41,mitigation_3245
600,2025-09-29 23:21:52,1.12.145.159,Customer_41,mitigation_3245
601,2025-09-29 23:50:50,1.12.153.151,Customer_41,mitigation_3245
602,2025-09-29 23:56:52,1.12.157.206,Customer_41,mitigation_3245
603,2025-09-29 20:16:31,1.12.157.228,Customer_41,mitigation_3245
604,2025-09-29 20:03:52,1.12.158.30,Customer_41,mitigation_3245
605,2025-09-29 20:35:45,1.12.158.151,Customer_41,mitigation_3245
606,2025-09-29 22:56:34,1.12.161.124,Customer_41,mitigation_3245
607,2025-09-29 23:20:56,1.12.164.128,Customer_41,mitigation_3245
608,2025-09-29 23:23:08,1.12.168.248,Customer_41,mitigation_3245
609,2025-09-29 22:34:00,1.12.174.247,Customer_41,mitigation_3245
610,2025-09-29 22:49:03,1.12.179.204,Customer_41,mitigation_3245
611,2025-09-29 20:07:30,1.12.184.252,Customer_41,mitigation_3245
612,2025-09-29 23:49:21,1.12.185.189,Customer_41,mitigation_3245
613,2025-09-29 23:10:29,1.12.186.115,Customer_41,mitigation_3245
614,2025-09-29 23:50:28,1.12.189.147,Customer_41,mitigation_3245
615,2025-09-29 22:52:55,1.12.190.85,Customer_41,mitigation_3245
616,2025-09-29 19:57:37,1.12.191.94,Customer_41,mitigation_3245
617,2025-09-29 22:00:49,1.12.194.186,Customer_41,mitigation_3245
618,2025-09-29 21:27:07,1.12.195.244,Customer_41,mitigation_3245
619,2025-09-29 20:02:57,1.12.198.109,Customer_41,mitigation_3245
620,2025-09-29 22:14:02,1.12.204.151,Customer_41,mitigation_3245
621,2025-09-29 22:52:19,1.12.205.108,Customer_41,mitigation_3245
622,2025-09-29 20:06:46,1.12.206.247,Customer_41,mitigation_3245
623,2025-09-29 23:02:47,1.12.208.250,Customer_41,mitigation_3245
624,2025-09-29 23:19:51,1.12.211.160,Customer_41,mitigation_3245
625,2025-09-29 22:54:56,1.12.217.101,Customer_41,mitigation_3245
626,2025-09-29 23:39:17,1.12.223.59,Customer_41,mitigation_3245
627,2025-09-29 22:42:15,1.12.224.211,Customer_41,mitigation_3245
628,2025-09-28 15:40:22,1.12.225.251,Customer_41,mitigation_3245
629,2025-09-29 20:56:28,1.12.232.150,Customer_41,mitigation_3245
630,2025-09-29 21:03:49,1.12.239.123,Customer_41,mitigation_3245
631,2025-09-29 23:17:27,1.12.244.86,Customer_41,mitigation_3245
632,2025-09-29 23:17:27,1.12.244.186,Customer_41,mitigation_3245
633,2025-09-29 21:29:51,1.12.251.38,Customer_41,mitigation_3245
634,2025-09-29 23:27:22,1.12.251.148,Customer_41,mitigation_3245
635,2025-09-29 21:38:50,1.12.252.82,Customer_41,mitigation_3245
636,2025-09-29 22:19:20,1.12.255.17,Customer_41,mitigation_3245
637,2025-09-29 16:29:33,1.13.12.128,Customer_41,mitigation_3245
638,2025-09-29 23:15:15,1.13.15.216,Customer_41,mitigation_3245
639,2025-09-29 20:58:17,1.13.37.184,Customer_41,mitigation_3245
640,2025-09-29 20:06:35,1.13.41.94,Customer_41,mitigation_3245
641,2025-09-29 23:07:45,1.13.42.13,Customer_41,mitigation_3245
642,2025-09-29 20:33:22,1.13.43.61,Customer_41,mitigation_3245
643,2025-09-29 23:46:26,1.13.44.55,Customer_41,mitigation_3245
644,2025-09-29 23:59:27,1.13.46.231,Customer_41,mitigation_3245
645,2025-09-29 21:58:15,1.13.47.45,Customer_41,mitigation_3245
646,2025-09-29 20:13:57,1.13.48.237,Customer_41,mitigation_3245
647,2025-09-29 21:48:54,1.13.50.137,Customer_41,mitigation_3245
648,2025-09-29 21:00:31,1.13.56.197,Customer_41,mitigation_3245
649,2025-09-29 20:04:57,1.13.59.207,Customer_41,mitigation_3245
650,2025-09-29 20:47:52,1.13.70.76,Customer_41,mitigation_3245
651,2025-09-29 20:25:19,1.13.72.180,Customer_41,mitigation_3245
652,2025-09-29 23:14:21,1.13.73.147,Customer_41,mitigation_3245
653,2025-09-29 23:57:03,1.13.75.211,Customer_41,mitigation_3245
654,2025-09-29 21:37:44,1.13.81.98,Customer_41,mitigation_3245
655,2025-09-29 22:14:33,1.13.81.152,Customer_41,mitigation_3245
656,2025-09-29 20:00:24,1.13.84.139,Customer_41,mitigation_3245
657,2025-09-29 20:04:35,1.13.86.217,Customer_41,mitigation_3245
658,2025-09-29 21:09:29,1.13.93.54,Customer_41,mitigation_3245
659,2025-09-29 21:02:53,1.13.94.88,Customer_41,mitigation_3245
660,2025-09-29 23:57:58,1.13.109.7,Customer_41,mitigation_3245
661,2025-09-28 18:30:43,1.13.110.104,Customer_41,mitigation_3245
662,2025-09-29 23:35:25,1.13.119.247,Customer_41,mitigation_3245
663,2025-09-29 21:19:14,1.13.120.126,Customer_41,mitigation_3245
664,2025-09-29 23:21:52,1.13.122.24,Customer_41,mitigation_3245
665,2025-09-29 20:57:34,1.13.130.166,Customer_41,mitigation_3245
