,date,Malicious_IP,customers,mitigation
666,2025-09-29 20:39:27,1.13.133.35,Customer_41,mitigation_3245
667,2025-09-29 23:49:44,1.13.135.251,Customer_41,mitigation_3245
668,2025-09-29 22:58:57,1.13.138.10,Customer_41,mitigation_3245
669,2025-09-29 22:14:56,1.13.142.159,Customer_41,mitigation_3245
670,2025-09-29 21:38:49,1.13.147.119,Customer_41,mitigation_3245
671,2025-09-29 21:08:01,1.13.149.132,Customer_41,mitigation_3245
672,2025-09-29 22:56:56,1.13.150.135,Customer_41,mitigation_3245
673,2025-09-29 20:33:11,1.13.154.93,Customer_41,mitigation_3245
674,2025-09-29 20:08:14,1.13.155.44,Customer_41,mitigation_3245
675,2025-09-29 22:34:44,1.13.170.236,Customer_41,mitigation_3245
676,2025-09-29 21:03:49,1.13.176.23,Customer_41,mitigation_3245
677,2025-09-29 23:31:01,1.13.180.95,Customer_41,mitigation_3245
678,2025-09-29 23:44:03,1.13.181.187,Customer_41,mitigation_3245
679,2025-09-29 21:02:43,1.13.182.17,Customer_41,mitigation_3245
680,2025-09-29 20:03:19,1.13.182.231,Customer_41,mitigation_3245
681,2025-09-29 23:35:25,1.13.183.16,Customer_41,mitigation_3245
682,2025-09-29 23:42:23,1.13.191.148,Customer_41,mitigation_3245
683,2025-09-29 21:13:54,1.13.192.72,Customer_41,mitigation_3245
684,2025-09-29 22:11:27,1.13.193.90,Customer_41,mitigation_3245
685,2025-09-29 19:56:31,1.13.196.209,Customer_41,mitigation_3245
686,2025-09-29 23:25:54,1.13.199.180,Customer_41,mitigation_3245
687,2025-09-29 21:30:34,1.13.200.205,Customer_41,mitigation_3245
688,2025-09-29 21:13:43,1.13.205.116,Customer_41,mitigation_3245
689,2025-09-29 23:40:45,1.13.206.113,Customer_41,mitigation_3245
690,2025-09-29 21:26:21,1.13.206.229,Customer_41,mitigation_3245
691,2025-09-29 22:11:39,1.13.214.97,Customer_41,mitigation_3245
692,2025-09-29 20:56:30,1.13.217.198,Customer_41,mitigation_3245
693,2025-09-29 22:33:38,1.13.223.74,Customer_41,mitigation_3245
694,2025-09-29 21:53:52,1.13.223.118,Customer_41,mitigation_3245
695,2025-09-29 21:11:09,1.13.226.162,Customer_41,mitigation_3245
696,2025-09-29 22:36:46,1.13.226.181,Customer_41,mitigation_3245
697,2025-09-29 23:31:56,1.13.231.87,Customer_41,mitigation_3245
698,2025-09-29 20:27:19,1.13.234.124,Customer_41,mitigation_3245
699,2025-09-29 20:01:19,1.13.238.72,Customer_41,mitigation_3245
700,2025-09-29 21:21:36,1.13.241.229,Customer_41,mitigation_3245
701,2025-09-29 22:35:41,1.13.243.161,Customer_41,mitigation_3245
702,2025-09-29 22:39:30,1.13.246.154,Customer_41,mitigation_3245
703,2025-09-29 20:45:40,1.13.249.33,Customer_41,mitigation_3245
704,2025-09-29 20:50:58,1.13.250.34,Customer_41,mitigation_3245
705,2025-09-29 22:44:49,1.13.253.210,Customer_41,mitigation_3245
706,2025-09-29 22:29:04,1.14.6.93,Customer_41,mitigation_3245
707,2025-09-29 21:17:01,1.14.7.48,Customer_41,mitigation_3245
708,2025-09-29 20:05:53,1.14.7.109,Customer_41,mitigation_3245
709,2025-09-29 21:56:26,1.14.8.133,Customer_41,mitigation_3245
710,2025-09-29 21:44:52,1.14.10.202,Customer_41,mitigation_3245
711,2025-09-29 22:14:03,1.14.11.47,Customer_41,mitigation_3245
712,2025-09-29 20:22:34,1.14.11.195,Customer_41,mitigation_3245
713,2025-09-29 21:49:27,1.14.21.227,Customer_41,mitigation_3245
714,2025-09-29 22:36:46,1.14.26.42,Customer_41,mitigation_3245
715,2025-09-29 22:18:36,1.14.27.223,Customer_41,mitigation_3245
716,2025-09-29 22:39:42,1.14.30.158,Customer_41,mitigation_3245
717,2025-09-29 20:52:37,1.14.30.250,Customer_41,mitigation_3245
718,2025-09-29 21:19:23,1.14.36.195,Customer_41,mitigation_3245
719,2025-09-29 23:49:10,1.14.45.26,Customer_41,mitigation_3245
720,2025-09-29 22:18:59,1.14.47.16,Customer_41,mitigation_3245
721,2025-09-29 20:02:36,1.14.47.31,Customer_41,mitigation_3245
722,2025-09-29 21:02:20,1.14.50.6,Customer_41,mitigation_3245
723,2025-09-29 16:07:32,1.14.51.234,Customer_41,mitigation_3245
724,2025-09-29 22:17:30,1.14.73.166,Customer_41,mitigation_3245
725,2025-09-29 20:57:44,1.14.79.38,Customer_41,mitigation_3245
726,2025-09-29 21:09:40,1.14.85.231,Customer_41,mitigation_3245
727,2025-09-29 21:35:11,1.14.95.57,Customer_41,mitigation_3245
728,2025-09-29 21:18:41,1.14.98.200,Customer_41,mitigation_3245
729,2025-09-29 19:55:14,1.14.102.48,Customer_41,mitigation_3245
730,2025-09-29 20:30:50,1.14.102.252,Customer_41,mitigation_3245
731,2025-09-29 20:57:56,1.14.107.56,Customer_41,mitigation_3245
732,2025-09-29 21:52:57,1.14.111.83,Customer_41,mitigation_3245
733,2025-09-29 21:36:59,1.14.112.175,Customer_41,mitigation_3245
734,2025-09-29 19:55:26,1.14.113.218,Customer_41,mitigation_3245
735,2025-09-29 23:32:17,1.14.114.191,Customer_41,mitigation_3245
736,2025-09-29 22:10:22,1.14.123.129,Customer_41,mitigation_3245
737,2025-09-29 22:57:50,1.14.124.152,Customer_41,mitigation_3245
738,2025-09-29 20:06:04,1.14.129.235,Customer_41,mitigation_3245
739,2025-09-29 22:33:04,1.14.132.177,Customer_41,mitigation_3245
740,2025-09-29 22:05:47,1.14.137.219,Customer_41,mitigation_3245
741,2025-09-29 21:35:09,1.14.138.213,Customer_41,mitigation_3245
742,2025-09-29 22:17:41,1.14.139.100,Customer_41,mitigation_3245
743,2025-09-29 20:19:19,1.14.140.180,Customer_41,mitigation_3245
744,2025-09-29 21:59:44,1.14.140.231,Customer_41,mitigation_3245
745,2025-09-29 20:37:36,1.14.143.183,Customer_41,mitigation_3245
746,2025-09-29 23:10:18,1.14.145.136,Customer_41,mitigation_3245
747,2025-09-29 23:12:20,1.14.146.120,Customer_41,mitigation_3245
748,2025-09-29 22:27:24,1.14.155.82,Customer_41,mitigation_3245
749,2025-09-29 23:22:14,1.14.157.99,Customer_41,mitigation_3245
750,2025-09-29 21:42:30,1.14.158.91,Customer_41,mitigation_3245
751,2025-09-29 22:53:17,1.14.161.36,Customer_41,mitigation_3245
752,2025-09-29 20:06:14,1.14.161.181,Customer_41,mitigation_3245
753,2025-09-29 00:39:15,1.14.162.89,Customer_41,mitigation_3245
754,2025-09-29 20:37:47,1.14.166.113,Customer_41,mitigation_3245
755,2025-09-29 19:57:37,1.14.167.119,Customer_41,mitigation_3245
756,2025-09-29 20:33:45,1.14.172.51,Customer_41,mitigation_3245
757,2025-09-29 20:28:47,1.14.172.202,Customer_41,mitigation_3245
758,2025-09-29 20:39:26,1.14.172.239,Customer_41,mitigation_3245
759,2025-09-29 21:21:58,1.14.173.158,Customer_41,mitigation_3245
760,2025-09-29 21:06:12,1.14.179.177,Customer_41,mitigation_3245
761,2025-09-29 20:33:45,1.14.181.113,Customer_41,mitigation_3245
762,2025-09-29 20:31:21,1.14.182.60,Customer_41,mitigation_3245
763,2025-09-29 20:11:33,1.14.183.85,Customer_41,mitigation_3245
764,2025-09-29 22:44:16,1.14.188.135,Customer_41,mitigation_3245
765,2025-09-29 23:17:27,1.14.197.241,Customer_41,mitigation_3245
766,2025-09-29 19:55:25,1.14.205.2,Customer_41,mitigation_3245
767,2025-09-29 21:24:21,1.14.206.39,Customer_41,mitigation_3245
768,2025-09-29 23:31:24,1.14.209.8,Customer_41,mitigation_3245
769,2025-09-29 23:21:07,1.14.215.64,Customer_41,mitigation_3245
770,2025-09-29 20:51:32,1.14.215.167,Customer_41,mitigation_3245
771,2025-09-29 22:25:01,1.14.217.69,Customer_41,mitigation_3245
772,2025-09-29 20:19:04,1.14.222.247,Customer_41,mitigation_3245
773,2025-09-29 21:00:41,1.14.224.49,Customer_41,mitigation_3245
774,2025-09-29 21:01:58,1.14.229.165,Customer_41,mitigation_3245
775,2025-09-29 21:26:10,1.14.230.112,Customer_41,mitigation_3245
776,2025-09-29 21:02:32,1.14.233.180,Customer_41,mitigation_3245
777,2025-09-29 23:02:57,1.14.235.47,Customer_41,mitigation_3245
778,2025-09-29 21:51:18,1.14.235.139,Customer_41,mitigation_3245
779,2025-09-29 21:40:28,1.14.240.246,Customer_41,mitigation_3245
780,2025-09-29 21:24:21,1.14.246.207,Customer_41,mitigation_3245
781,2025-09-29 21:06:33,1.14.253.112,Customer_41,mitigation_3245
782,2025-09-29 21:25:27,1.15.6.116,Customer_41,mitigation_3245
783,2025-09-29 20:31:54,1.15.7.12,Customer_41,mitigation_3245
784,2025-09-29 20:11:22,1.15.11.244,Customer_41,mitigation_3245
785,2025-09-29 23:28:17,1.15.14.156,Customer_41,mitigation_3245
786,2025-09-29 22:17:09,1.15.16.80,Customer_41,mitigation_3245
787,2025-09-29 22:20:38,1.15.19.26,Customer_41,mitigation_3245
788,2025-09-29 19:59:06,1.15.26.153,Customer_41,mitigation_3245
789,2025-09-29 23:50:38,1.15.27.182,Customer_41,mitigation_3245
790,2025-09-29 23:54:40,1.15.34.90,Customer_41,mitigation_3245
791,2025-09-29 21:38:16,1.15.35.22,Customer_41,mitigation_3245
792,2025-09-29 22:20:48,1.15.35.65,Customer_41,mitigation_3245
793,2025-09-28 23:20:57,1.15.37.139,Customer_41,mitigation_3245
794,2025-09-29 22:48:30,1.15.37.203,Customer_41,mitigation_3245
795,2025-09-29 22:31:59,1.15.41.61,Customer_41,mitigation_3245
796,2025-09-29 23:22:46,1.15.55.193,Customer_41,mitigation_3245
797,2025-09-29 20:06:03,1.15.57.151,Customer_41,mitigation_3245
798,2025-09-29 21:28:34,1.15.67.125,Customer_41,mitigation_3245
799,2025-09-29 20:16:51,1.15.74.46,Customer_41,mitigation_3245
800,2025-09-29 20:27:51,1.15.79.105,Customer_41,mitigation_3245
801,2025-09-29 20:06:47,1.15.79.116,Customer_41,mitigation_3245
802,2025-09-29 23:08:18,1.15.89.174,Customer_41,mitigation_3245
803,2025-09-29 21:51:29,1.15.92.211,Customer_41,mitigation_3245
804,2025-09-29 22:14:12,1.15.95.202,Customer_41,mitigation_3245
805,2025-09-29 23:27:54,1.15.96.221,Customer_41,mitigation_3245
806,2025-09-29 21:47:28,1.15.97.220,Customer_41,mitigation_3245
807,2025-09-29 11:26:16,1.15.105.134,Customer_41,mitigation_3245
808,2025-09-29 20:22:56,1.15.110.25,Customer_41,mitigation_3245
809,2025-09-29 23:20:57,1.15.121.237,Customer_41,mitigation_3245
810,2025-09-29 20:08:25,1.15.124.179,Customer_41,mitigation_3245
811,2025-09-29 23:46:58,1.15.130.118,Customer_41,mitigation_3245
812,2025-09-29 20:51:53,1.15.130.206,Customer_41,mitigation_3245
813,2025-09-29 21:30:24,1.15.139.164,Customer_41,mitigation_3245
814,2025-09-29 23:27:10,1.15.141.197,Customer_41,mitigation_3245
815,2025-09-29 20:32:39,1.15.143.27,Customer_41,mitigation_3245
816,2025-09-29 22:39:09,1.15.145.106,Customer_41,mitigation_3245
817,2025-09-29 22:32:33,1.15.151.23,Customer_41,mitigation_3245
818,2025-09-29 20:37:47,1.15.151.60,Customer_41,mitigation_3245
819,2025-09-29 23:42:35,1.15.161.150,Customer_41,mitigation_3245
820,2025-09-29 22:52:42,1.15.162.39,Customer_41,mitigation_3245
821,2025-09-29 20:15:36,1.15.162.79,Customer_41,mitigation_3245
822,2025-09-29 21:16:50,1.15.163.110,Customer_41,mitigation_3245
823,2025-09-29 22:59:40,1.15.163.196,Customer_41,mitigation_3245
824,2025-09-29 20:13:34,1.15.167.37,Customer_41,mitigation_3245
825,2025-09-29 21:29:51,1.15.168.124,Customer_41,mitigation_3245
826,2025-09-29 21:29:29,1.15.173.107,Customer_41,mitigation_3245
827,2025-09-29 23:31:01,1.15.176.103,Customer_41,mitigation_3245
828,2025-09-29 21:31:29,1.15.192.73,Customer_41,mitigation_3245
829,2025-09-29 21:50:22,1.15.194.252,Customer_41,mitigation_3245
830,2025-09-29 22:23:35,1.15.195.82,Customer_41,mitigation_3245
831,2025-09-29 22:28:19,1.15.199.185,Customer_41,mitigation_3245
832,2025-09-29 21:12:26,1.15.208.121,Customer_41,mitigation_3245
833,2025-09-29 22:34:24,1.15.212.101,Customer_41,mitigation_3245
834,2025-09-29 22:45:13,1.15.215.33,Customer_41,mitigation_3245
835,2025-09-29 22:59:19,1.15.224.212,Customer_41,mitigation_3245
836,2025-09-29 20:46:45,1.15.230.237,Customer_41,mitigation_3245
837,2025-09-29 20:19:28,1.15.241.143,Customer_41,mitigation_3245
838,2025-09-29 22:42:14,1.15.248.171,Customer_41,mitigation_3245
839,2025-09-29 23:48:04,1.15.253.13,Customer_41,mitigation_3245
840,2025-09-29 21:42:19,1.15.255.110,Customer_41,mitigation_3245
841,2025-09-29 23:02:27,1.16.3.210,Customer_41,mitigation_3245
842,2025-09-29 20:45:07,1.16.4.91,Customer_41,mitigation_3245
843,2025-09-29 21:29:51,1.16.6.214,Customer_41,mitigation_3245
844,2025-09-29 21:15:33,1.16.15.6,Customer_41,mitigation_3245
845,2025-09-29 23:27:00,1.16.22.137,Customer_41,mitigation_3245
846,2025-09-29 23:31:35,1.16.28.79,Customer_41,mitigation_3245
847,2025-09-29 21:49:50,1.16.28.82,Customer_41,mitigation_3245
848,2025-09-29 23:57:59,1.16.28.208,Customer_41,mitigation_3245
849,2025-09-29 18:58:58,1.16.32.62,Customer_41,mitigation_3245
850,2025-09-29 21:42:19,1.16.38.206,Customer_41,mitigation_3245
851,2025-09-29 22:49:14,1.16.41.87,Customer_41,mitigation_3245
852,2025-09-29 22:08:31,1.16.43.252,Customer_41,mitigation_3245
853,2025-09-29 22:37:41,1.16.49.47,Customer_41,mitigation_3245
854,2025-09-29 23:51:43,1.16.49.75,Customer_41,mitigation_3245
855,2025-09-29 20:02:35,1.16.52.254,Customer_41,mitigation_3245
856,2025-09-29 22:14:58,1.16.55.111,Customer_41,mitigation_3245
857,2025-09-29 20:32:38,1.16.55.116,Customer_41,mitigation_3245
858,2025-09-29 23:26:38,1.16.68.62,Customer_41,mitigation_3245
859,2025-09-29 21:13:43,1.16.72.61,Customer_41,mitigation_3245
860,2025-09-29 22:01:55,1.16.72.241,Customer_41,mitigation_3245
861,2025-09-29 21:11:42,1.16.77.63,Customer_41,mitigation_3245
862,2025-09-29 20:09:44,1.16.78.118,Customer_41,mitigation_3245
863,2025-09-29 22:54:43,1.16.85.18,Customer_41,mitigation_3245
864,2025-09-29 22:46:39,1.16.89.81,Customer_41,mitigation_3245
865,2025-09-29 22:53:50,1.16.89.95,Customer_41,mitigation_3245
866,2025-09-29 20:36:52,1.16.92.72,Customer_41,mitigation_3245
867,2025-09-29 22:19:42,1.16.92.151,Customer_41,mitigation_3245
868,2025-09-29 21:56:36,1.16.94.232,Customer_41,mitigation_3245
869,2025-09-29 19:58:11,1.16.96.123,Customer_41,mitigation_3245
870,2025-09-29 14:26:42,1.16.105.124,Customer_41,mitigation_3245
871,2025-09-29 23:22:14,1.16.106.52,Customer_41,mitigation_3245
872,2025-09-29 22:16:03,1.16.106.72,Customer_41,mitigation_3245
873,2025-09-29 20:41:59,1.16.106.223,Customer_41,mitigation_3245
874,2025-09-29 21:08:46,1.16.108.182,Customer_41,mitigation_3245
875,2025-09-29 21:48:43,1.16.109.92,Customer_41,mitigation_3245
876,2025-09-29 21:53:06,1.16.117.3,Customer_41,mitigation_3245
877,2025-09-29 23:20:23,1.16.118.251,Customer_41,mitigation_3245
878,2025-09-29 23:47:20,1.16.122.73,Customer_41,mitigation_3245
879,2025-09-29 19:57:48,1.16.122.146,Customer_41,mitigation_3245
880,2025-09-29 23:47:53,1.16.129.92,Customer_41,mitigation_3245
881,2025-09-29 23:17:39,1.16.136.113,Customer_41,mitigation_3245
882,2025-09-29 21:54:59,1.16.140.111,Customer_41,mitigation_3245
883,2025-09-29 20:37:36,1.16.145.15,Customer_41,mitigation_3245
884,2025-09-29 21:23:03,1.16.154.100,Customer_41,mitigation_3245
885,2025-09-29 23:36:09,1.16.156.70,Customer_41,mitigation_3245
886,2025-09-29 23:53:34,1.16.158.182,Customer_41,mitigation_3245
887,2025-09-29 22:57:29,1.16.165.53,Customer_41,mitigation_3245
888,2025-09-29 20:26:03,1.16.167.23,Customer_41,mitigation_3245
889,2025-09-29 22:34:13,1.16.168.42,Customer_41,mitigation_3245
890,2025-09-29 21:56:36,1.16.172.67,Customer_41,mitigation_3245
891,2025-09-29 21:02:43,1.16.174.63,Customer_41,mitigation_3245
892,2025-09-29 21:07:06,1.16.175.44,Customer_41,mitigation_3245
893,2025-09-29 21:16:51,1.16.176.251,Customer_41,mitigation_3245
894,2025-09-29 20:06:15,1.16.186.185,Customer_41,mitigation_3245
895,2025-09-29 20:33:33,1.16.195.177,Customer_41,mitigation_3245
896,2025-09-29 20:40:43,1.16.196.155,Customer_41,mitigation_3245
897,2025-09-29 23:03:09,1.16.198.88,Customer_41,mitigation_3245
898,2025-09-29 23:37:59,1.16.201.185,Customer_41,mitigation_3245
899,2025-09-29 22:32:22,1.16.209.229,Customer_41,mitigation_3245
900,2025-09-29 20:27:41,1.16.212.90,Customer_41,mitigation_3245
901,2025-09-29 21:50:22,1.16.212.234,Customer_41,mitigation_3245
902,2025-09-29 22:39:53,1.16.215.100,Customer_41,mitigation_3245
903,2025-09-29 21:02:43,1.16.220.158,Customer_41,mitigation_3245
904,2025-09-29 20:35:46,1.16.223.48,Customer_41,mitigation_3245
905,2025-09-29 22:51:03,1.16.225.33,Customer_41,mitigation_3245
906,2025-09-29 22:29:48,1.16.227.153,Customer_41,mitigation_3245
907,2025-09-29 20:38:54,1.16.239.153,Customer_41,mitigation_3245
908,2025-09-29 21:36:25,1.16.242.156,Customer_41,mitigation_3245
909,2025-09-29 21:59:54,1.16.245.161,Customer_41,mitigation_3245
910,2025-09-29 23:10:52,1.16.246.2,Customer_41,mitigation_3245
911,2025-09-29 23:39:39,1.16.248.103,Customer_41,mitigation_3245
912,2025-09-29 19:57:16,1.16.252.145,Customer_41,mitigation_3245
913,2025-09-29 20:36:07,1.17.12.154,Customer_41,mitigation_3245
914,2025-09-29 23:17:38,1.17.17.151,Customer_41,mitigation_3245
915,2025-09-29 22:48:41,1.17.18.146,Customer_41,mitigation_3245
916,2025-09-29 22:55:05,1.17.22.175,Customer_41,mitigation_3245
917,2025-09-29 20:46:55,1.17.32.254,Customer_41,mitigation_3245
918,2025-09-29 23:50:17,1.17.35.197,Customer_41,mitigation_3245
919,2025-09-29 22:33:15,1.17.36.245,Customer_41,mitigation_3245
920,2025-09-29 21:58:27,1.17.43.24,Customer_41,mitigation_3245
921,2025-09-29 20:01:18,1.17.45.186,Customer_41,mitigation_3245
922,2025-09-29 21:09:40,1.17.47.67,Customer_41,mitigation_3245
923,2025-09-29 23:27:21,1.17.51.2,Customer_41,mitigation_3245
924,2025-09-29 21:17:21,1.17.51.149,Customer_41,mitigation_3245
925,2025-09-29 20:55:55,1.17.54.24,Customer_41,mitigation_3245
926,2025-09-29 22:25:56,1.17.57.0,Customer_41,mitigation_3245
927,2025-09-29 21:26:21,1.17.65.36,Customer_41,mitigation_3245
928,2025-09-29 21:15:00,1.17.67.93,Customer_41,mitigation_3245
929,2025-09-29 21:24:20,1.17.72.124,Customer_41,mitigation_3245
930,2025-09-29 21:36:37,1.17.76.152,Customer_41,mitigation_3245
931,2025-09-29 23:11:35,1.17.78.169,Customer_41,mitigation_3245
932,2025-09-29 21:28:11,1.17.81.50,Customer_41,mitigation_3245
933,2025-09-29 20:43:28,1.17.82.108,Customer_41,mitigation_3245
934,2025-09-29 21:33:19,1.17.83.24,Customer_41,mitigation_3245
935,2025-09-29 21:27:39,1.17.89.96,Customer_41,mitigation_3245
936,2025-09-29 22:52:53,1.17.100.39,Customer_41,mitigation_3245
937,2025-09-29 19:00:37,1.17.108.47,Customer_41,mitigation_3245
938,2025-09-29 22:15:19,1.17.110.224,Customer_41,mitigation_3245
939,2025-09-29 22:17:41,1.17.117.95,Customer_41,mitigation_3245
940,2025-09-29 22:42:36,1.17.123.175,Customer_41,mitigation_3245
941,2025-09-29 22:43:12,1.17.127.237,Customer_41,mitigation_3245
942,2025-09-29 22:22:39,1.17.128.75,Customer_41,mitigation_3245
943,2025-09-29 21:29:39,1.17.132.238,Customer_41,mitigation_3245
944,2025-09-29 23:00:03,1.17.141.70,Customer_41,mitigation_3245
945,2025-09-29 22:01:00,1.17.142.35,Customer_41,mitigation_3245
946,2025-09-29 21:07:12,1.17.162.65,Customer_41,mitigation_3245
947,2025-09-29 20:58:40,1.17.179.225,Customer_41,mitigation_3245
948,2025-09-29 23:46:03,1.17.184.53,Customer_41,mitigation_3245
949,2025-09-29 22:53:14,1.17.188.127,Customer_41,mitigation_3245
950,2025-09-29 20:57:35,1.17.192.14,Customer_41,mitigation_3245
951,2025-09-29 22:23:34,1.17.196.50,Customer_41,mitigation_3245
952,2025-09-29 21:22:19,1.17.196.84,Customer_41,mitigation_3245
953,2025-09-29 22:24:52,1.17.197.99,Customer_41,mitigation_3245
954,2025-09-29 20:47:08,1.17.201.159,Customer_41,mitigation_3245
955,2025-09-29 20:12:28,1.17.225.157,Customer_41,mitigation_3245
956,2025-09-29 23:59:49,1.17.235.3,Customer_41,mitigation_3245
957,2025-09-29 23:04:04,1.17.242.72,Customer_41,mitigation_3245
958,2025-09-29 23:15:59,1.17.246.198,Customer_41,mitigation_3245
959,2025-09-29 23:04:39,1.17.247.45,Customer_41,mitigation_3245
960,2025-09-29 22:28:08,1.17.250.22,Customer_41,mitigation_3245
961,2025-09-29 23:01:32,1.18.4.134,Customer_41,mitigation_3245
962,2025-09-29 21:32:14,1.18.10.197,Customer_41,mitigation_3245
963,2025-09-29 22:30:43,1.18.12.197,Customer_41,mitigation_3245
964,2025-09-29 21:30:35,1.18.20.1,Customer_41,mitigation_3245
965,2025-09-29 23:42:23,1.18.21.115,Customer_41,mitigation_3245
966,2025-09-29 22:26:40,1.18.27.177,Customer_41,mitigation_3245
967,2025-09-29 22:53:06,1.18.29.33,Customer_41,mitigation_3245
968,2025-09-29 23:22:03,1.18.29.134,Customer_41,mitigation_3245
969,2025-09-29 21:14:52,1.18.31.16,Customer_41,mitigation_3245
970,2025-09-29 23:33:13,1.18.36.212,Customer_41,mitigation_3245
971,2025-09-29 21:30:02,1.18.39.149,Customer_41,mitigation_3245
972,2025-09-29 22:06:53,1.18.39.253,Customer_41,mitigation_3245
973,2025-09-29 20:24:23,1.18.40.73,Customer_41,mitigation_3245
974,2025-09-29 23:49:22,1.18.46.117,Customer_41,mitigation_3245
975,2025-09-29 23:33:45,1.18.48.179,Customer_41,mitigation_3245
976,2025-09-29 20:00:44,1.18.49.154,Customer_41,mitigation_3245
977,2025-09-29 21:43:24,1.18.49.189,Customer_41,mitigation_3245
978,2025-09-29 22:03:12,1.18.49.214,Customer_41,mitigation_3245
979,2025-09-29 22:23:02,1.18.62.88,Customer_41,mitigation_3245
980,2025-09-29 22:15:07,1.18.66.169,Customer_41,mitigation_3245
981,2025-09-29 22:50:52,1.18.67.20,Customer_41,mitigation_3245
982,2025-09-29 21:16:27,1.18.70.53,Customer_41,mitigation_3245
983,2025-09-29 22:44:49,1.18.75.105,Customer_41,mitigation_3245
984,2025-09-29 23:49:10,1.18.75.136,Customer_41,mitigation_3245
985,2025-09-29 23:35:58,1.18.86.15,Customer_41,mitigation_3245
986,2025-09-29 23:14:43,1.18.91.122,Customer_41,mitigation_3245
987,2025-09-29 23:30:39,1.18.91.138,Customer_41,mitigation_3245
988,2025-09-29 21:30:23,1.18.92.100,Customer_41,mitigation_3245
989,2025-09-29 22:29:26,1.18.95.20,Customer_41,mitigation_3245
990,2025-09-29 22:10:43,1.18.95.167,Customer_41,mitigation_3245
991,2025-09-29 21:50:01,1.18.106.0,Customer_41,mitigation_3245
992,2025-09-29 20:03:19,1.18.110.6,Customer_41,mitigation_3245
993,2025-09-29 20:46:34,1.18.113.192,Customer_41,mitigation_3245
994,2025-09-29 21:16:27,1.18.117.18,Customer_41,mitigation_3245
995,2025-09-29 21:30:02,1.18.128.230,Customer_41,mitigation_3245
996,2025-09-29 22:38:57,1.18.135.252,Customer_41,mitigation_3245
997,2025-09-29 22:03:56,1.18.150.49,Customer_41,mitigation_3245
998,2025-09-29 21:18:39,1.18.152.184,Customer_41,mitigation_3245
999,2025-09-29 20:48:37,1.18.155.86,Customer_41,mitigation_3245
